Season,TeamID,E/W,Conference Finalist,W/L,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,Age,MOV,Pace,eFG%,Attendance,Standings_Bucket
1995,23,0.0,0.0,0.4137931034482759,36.0,80.2,4.3,11.4,19.1,25.9,13.5,27.2,19.1,7.8,7.0,16.5,22.4,95.4,25.1,-5.07,91.0,0.475,507806,2.0
1995,18,1.0,0.0,0.3442622950819672,34.0,75.8,3.9,12.4,22.2,28.7,10.8,25.5,21.7,7.4,4.9,17.1,25.3,94.2,25.4,-9.0,91.4,0.475,603518,2.0
1995,6,0.0,0.0,1.1025641025641026,33.6,76.3,4.9,12.6,18.4,24.2,12.7,27.3,20.4,7.7,4.3,14.3,20.7,90.5,28.3,0.62,84.8,0.472,833850,1.0
1994,24,1.0,0.0,2.1538461538461537,41.8,86.3,4.2,12.7,20.4,28.1,14.9,29.9,27.6,9.1,5.6,15.9,20.0,108.2,28.7,4.84,96.7,0.509,779952,0.0
1994,10,1.0,0.0,1.5625,42.8,87.1,3.5,10.5,18.6,28.1,14.4,29.2,26.8,9.8,6.2,17.5,21.8,107.9,25.0,1.74,99.1,0.512,616025,1.0
1994,25,1.0,0.0,1.3428571428571427,41.1,90.6,3.3,9.4,21.7,29.2,15.9,30.0,25.2,9.1,5.0,14.8,22.3,107.3,28.6,2.63,98.8,0.472,528408,1.0
1994,4,0.0,0.0,1.0,41.2,86.6,4.1,11.2,19.9,26.0,12.4,30.2,27.0,8.8,4.8,15.4,21.3,106.5,27.6,-0.22,97.5,0.5,971609,2.0
1994,21,1.0,0.0,3.3157894736842106,40.7,84.2,3.0,8.8,21.6,29.0,14.0,27.2,25.8,12.8,4.5,15.4,23.3,105.9,28.1,9.09,95.1,0.501,601369,0.0
1994,22,0.0,0.0,1.5625,40.7,83.9,4.8,13.9,19.4,28.6,14.4,28.7,25.2,8.3,5.6,16.2,20.9,105.7,25.8,3.89,95.2,0.514,626931,0.0
1994,16,0.0,0.0,1.05,39.0,84.1,4.1,12.2,21.3,27.1,15.1,29.4,22.6,7.8,4.6,16.0,24.7,103.4,26.0,2.67,93.8,0.488,617242,1.0
1994,3,0.0,0.0,1.2162162162162162,38.6,86.8,2.7,8.3,23.2,30.4,15.9,31.2,23.2,8.5,7.0,14.6,20.6,103.2,26.6,2.2,95.5,0.461,658304,1.0
1994,13,1.0,0.0,0.4909090909090909,40.8,87.4,3.1,10.1,18.4,26.0,13.7,29.4,26.5,9.8,5.1,18.0,21.6,103.0,27.0,-5.72,99.6,0.484,471034,2.0
1994,29,1.0,1.0,1.827586206896552,39.1,82.1,2.2,6.8,21.5,29.0,12.9,29.1,26.6,9.2,4.4,14.5,24.2,101.9,29.4,4.22,93.1,0.49,814502,1.0
1994,1,0.0,0.0,2.28,39.6,85.8,3.3,10.1,19.0,25.2,15.2,29.5,25.1,11.2,5.5,15.3,19.8,101.4,28.7,5.27,94.2,0.48,537547,0.0
1994,6,0.0,0.0,1.3428571428571427,38.2,82.1,3.6,9.9,21.2,27.5,13.3,28.7,25.0,8.6,5.2,13.9,20.7,101.2,27.9,4.02,91.7,0.487,753686,1.0
1994,11,1.0,1.0,2.4166666666666665,39.0,82.1,5.2,15.7,17.9,24.1,11.3,31.9,25.5,8.7,5.9,16.3,20.1,101.1,28.1,4.32,95.0,0.507,615227,0.0
1994,26,1.0,0.0,0.5185185185185185,38.8,85.7,3.1,8.9,20.4,28.0,13.7,28.6,24.7,8.2,4.3,16.3,24.1,101.1,26.7,-5.77,97.5,0.471,710497,2.0
1994,12,0.0,1.0,1.3428571428571427,38.6,79.5,2.2,6.1,21.5,29.1,13.8,29.4,25.1,8.6,5.6,17.6,24.1,101.0,27.2,3.45,93.3,0.5,531812,1.0
1994,2,0.0,0.0,0.64,40.6,86.1,1.7,5.8,17.8,24.4,12.6,29.0,23.5,8.2,5.4,15.1,22.5,100.8,27.8,-4.28,95.6,0.482,604867,2.0
1994,14,1.0,0.0,0.6734693877551021,40.1,89.2,2.9,9.8,17.2,24.0,15.4,26.9,24.2,9.2,5.6,14.6,22.9,100.4,26.5,-4.29,95.5,0.466,545915,2.0
1994,30,0.0,0.0,0.4137931034482759,39.0,83.2,2.7,9.1,19.7,26.4,13.1,26.7,22.2,8.5,3.9,17.1,20.9,100.4,25.8,-7.38,95.9,0.484,619756,2.0
1994,8,1.0,0.0,1.05,38.5,82.7,2.1,7.3,21.2,29.5,13.5,31.2,21.5,8.3,8.4,17.3,23.5,100.3,24.8,1.49,96.1,0.478,673738,1.0
1994,27,1.0,0.0,2.0370370370370368,38.8,81.6,3.0,8.7,19.5,26.2,14.5,31.7,23.1,6.8,5.5,14.6,20.3,100.0,29.0,5.26,90.1,0.494,904190,0.0
1994,20,0.0,1.0,2.28,37.8,82.1,3.9,11.1,19.1,25.6,14.3,31.0,25.2,9.2,4.7,16.6,24.4,98.5,28.9,6.99,92.8,0.483,810193,0.0
1994,5,0.0,0.0,2.0370370370370368,39.6,83.1,2.8,8.0,16.0,22.7,13.9,29.2,25.6,9.0,4.3,15.9,21.3,98.0,27.7,3.09,91.9,0.493,760816,0.0
1994,23,0.0,0.0,0.43859649122807015,37.8,83.2,3.9,11.5,18.4,25.8,12.3,29.2,22.3,8.1,6.4,16.7,18.1,98.0,27.2,-7.62,95.7,0.478,491769,2.0
1994,9,0.0,0.0,0.3225806451612903,38.6,85.6,4.4,12.7,15.3,20.9,12.5,28.3,21.5,7.3,3.8,15.1,23.6,96.9,27.5,-7.78,94.2,0.477,806641,2.0
1994,17,0.0,0.0,0.3225806451612903,37.1,83.0,4.0,12.4,18.7,26.6,13.7,26.3,23.7,9.8,5.0,16.4,22.2,96.9,26.1,-6.48,94.5,0.471,634047,2.0
1994,18,1.0,0.0,0.3225806451612903,36.4,79.7,2.2,6.8,21.7,28.1,12.1,28.6,24.0,7.3,5.4,18.0,24.6,96.7,26.2,-6.93,94.7,0.471,733419,2.0
1994,7,1.0,0.0,0.18840579710144928,37.3,86.2,2.9,9.4,17.7,23.7,15.5,26.2,19.9,9.4,3.6,17.0,24.5,95.1,25.3,-8.7,94.5,0.449,526414,2.0
